服务端开发,3-5年,本科,全职,不需要融资,北京,25k-45k,NewsJet
UI设计总监,5-10年,本科,全职,A轮,北京,20k-30k,深安未来
高级iOS开发（音视频）,3-5年,本科,全职,A轮,北京,20k-40k,音娱时光
运维开发工程师,5-10年,大专,全职,上市公司,北京,25k-40k,好未来
结构设计师,应届毕业生,本科,全职,天使轮,北京,6k-10k,芬雷公司
法律管培生（CEO直接带队）,应届毕业生,本科,全职,不需要融资,北京,10k-12k,iCourt
android开发工程师,5-10年,本科,全职,B轮,北京,15k-30k,悉见科技
插画师（绘本）,1-3年,本科,全职,C轮,北京,10k-15k,伴鱼口语
前端开发工程师,5-10年,本科,全职,B轮,北京,18k-25k,融云
日语运营,1年以下,本科,全职,不需要融资,北京,6k-8k,NewsJet
软件实施总监（实施项目总监）,5-10年,本科,全职,不需要融资,北京,25k-50k,捷通华声
服务端开发工程师,3-5年,本科,全职,A轮,北京,25k-45k,音娱时光
招聘经理,3-5年,本科,全职,不需要融资,北京,15k-25k,iCourt
产品经理,1-3年,本科,全职,不需要融资,北京,15k-30k,AdMaster
资深java,5-10年,本科,全职,未融资,北京,30k-45k,杨宝兴经济咨询中心
机械设计,应届毕业生,本科,实习,天使轮,北京,6k-10k,芬雷公司
大数据产品总监,5-10年,本科,全职,未融资,北京,25k-40k,晓数聚
高级产品经理,3-5年,本科,全职,上市公司,北京,35k-55k,融创
学管师,应届毕业生,本科,全职,不需要融资,北京,6k-9k,中公教育（总部）
移动端APP-UI设计师,1-3年,本科,全职,A轮,北京,10k-20k,优阅互动
业务拓展专员,不限,不限,全职,未融资,北京,4k-8k,文图科技
招聘主管,3-5年,本科,全职,B轮,北京,10k-20k,悉见科技
测试工程师,3-5年,本科,全职,B轮,北京,10k-15k,融云
Android leader,5-10年,本科,全职,不需要融资,北京,30k-50k,NewsJet
实施工程师,3-5年,本科,全职,不需要融资,北京,15k-25k,捷通华声
Golang工程师,3-5年,本科,全职,A轮,北京,25k-45k,音娱时光
HRBP（政委）,1-3年,本科,全职,不需要融资,北京,15k-25k,iCourt
产品经理,1-3年,本科,全职,不需要融资,北京,13k-20k,AdMaster
高级前端开发工程师,3-5年,本科,全职,未融资,北京,35k-55k,杨宝兴经济咨询中心
人力资源专员,1-3年,本科,全职,上市公司,北京,6k-9k,同花顺
Android/IOS,3-5年,本科,全职,上市公司,北京,30k-55k,伊澳科技
硬件总监(J10308),5-10年,本科,全职,B轮,北京,30k-50k,Momenta
选煤设计,应届毕业生,本科,全职,天使轮,北京,7k-12k,芬雷公司
高级培训师,3-5年,本科,全职,B轮,北京,10k-20k,斗米
公关专员,应届毕业生,本科,全职,B轮,北京,9k-13k,易汇众盟
Technical Director 技术总监,5-10年,硕士,全职,不需要融资,北京,60k-100k,星垂智能
招聘主管,3-5年,本科,全职,B轮,北京,10k-20k,悉见科技
插画师（绘本）,1-3年,本科,全职,C轮,北京,10k-15k,伴鱼口语
前端开发工程师,5-10年,本科,全职,B轮,北京,18k-25k,融云
日语运营,1年以下,本科,全职,不需要融资,北京,6k-8k,NewsJet
软件实施总监（实施项目总监）,5-10年,本科,全职,不需要融资,北京,25k-50k,捷通华声
服务端开发工程师,3-5年,本科,全职,A轮,北京,25k-45k,音娱时光
财务经理,3-5年,本科,全职,不需要融资,北京,20k-30k,iCourt
数据安全产品经理(J10108),3-5年,本科,全职,不需要融资,北京,20k-40k,AdMaster
资深java,5-10年,本科,全职,未融资,北京,30k-45k,杨宝兴经济咨询中心
机械设计,应届毕业生,本科,实习,天使轮,北京,6k-10k,芬雷公司
高级产品经理,3-5年,本科,全职,上市公司,北京,35k-55k,融创
学管师,应届毕业生,本科,全职,不需要融资,北京,6k-9k,中公教育（总部）
移动端APP-UI设计师,1-3年,本科,全职,A轮,北京,10k-20k,优阅互动
业务拓展专员,不限,不限,全职,未融资,北京,4k-8k,文图科技
人力资源专员,1-3年,本科,全职,上市公司,北京,6k-9k,同花顺
测试工程师,3-5年,本科,全职,B轮,北京,10k-15k,融云
Android leader,5-10年,本科,全职,不需要融资,北京,30k-50k,NewsJet
实施工程师,3-5年,本科,全职,不需要融资,北京,15k-25k,捷通华声
Golang工程师,3-5年,本科,全职,A轮,北京,25k-45k,音娱时光
招聘经理,3-5年,本科,全职,不需要融资,北京,15k-25k,iCourt
数据安全咨询顾问(J10110),1-3年,本科,全职,不需要融资,北京,10k-15k,AdMaster
高级前端开发工程师,3-5年,本科,全职,未融资,北京,35k-55k,杨宝兴经济咨询中心
Android/IOS,3-5年,本科,全职,上市公司,北京,30k-55k,伊澳科技
硬件总监(J10308),5-10年,本科,全职,B轮,北京,30k-50k,Momenta
选煤设计,应届毕业生,本科,全职,天使轮,北京,7k-12k,芬雷公司
高级销售运营经理,5-10年,本科,全职,B轮,北京,20k-40k,斗米
公关专员,应届毕业生,本科,全职,B轮,北京,9k-13k,易汇众盟
Technical Director 技术总监,5-10年,硕士,全职,不需要融资,北京,60k-100k,星垂智能
bd专员,3-5年,不限,全职,天使轮,北京,8k-15k,58到家
教研老师,3-5年,本科,全职,A轮,北京,15k-25k,海豚思维
高级产品经理,5-10年,本科,全职,B轮,北京,25k-35k,融云
Android高级开发工程师,5-10年,本科,全职,A轮,北京,30k-50k,音娱时光
HRBP（政委）,1-3年,本科,全职,不需要融资,北京,15k-25k,iCourt
大数据开发工程师(J10095),1-3年,本科,全职,不需要融资,北京,15k-25k,AdMaster
高级培训师,3-5年,本科,全职,B轮,北京,10k-20k,斗米
资深java开发工程师,5-10年,本科,全职,未融资,北京,24k-27k,杨宝兴经济咨询中心
运营专员,不限,大专,全职,天使轮,北京,6k-10k,58到家
大客户销售（北京）,1-3年,不限,全职,A轮,北京,15k-25k,威胁猎人
运营管培生,不限,本科,全职,不需要融资,北京,8k-16k,有范儿科技
PHP,3-5年,本科,全职,A轮,北京,10k-20k,动视云科技
法务实习生,应届毕业生,本科,实习,B轮,北京,2k-4k,启萌教育
总监助理,3-5年,本科,全职,未融资,北京,10k-12k,哇啊科技
电话销售,不限,大专,全职,C轮,北京,10k-20k,UniCareer职优你
活动运营,3-5年,本科,全职,D轮及以上,北京,10k-20k,嗨学网
海外市场运营经理,3-5年,本科,全职,A轮,北京,10k-15k,超块链
产品经理（对讲机）,3-5年,本科,全职,B轮,北京,20k-30k,融云
销售培训师,3-5年,本科,全职,B轮,北京,10k-20k,斗米
产品运营经理,不限,不限,全职,天使轮,北京,10k-20k,58到家
java架构师,5-10年,本科,全职,未融资,北京,40k-60k,杨宝兴经济咨询中心
广告销售经理,1-3年,本科,全职,不需要融资,北京,10k-20k,有范儿科技
视频制作实习生,应届毕业生,本科,实习,B轮,北京,2k-4k,启萌教育
融资合伙人,3-5年,本科,全职,未融资,北京,30k-60k,哇啊科技
电话销售,不限,大专,全职,C轮,北京,10k-20k,UniCareer职优你
运营实习生（在校生）,应届毕业生,本科,全职,D轮及以上,北京,3k-6k,嗨学网
PHP高级工程师,5-10年,本科,全职,A轮,北京,10k-20k,超块链
产品运营(J10096),3-5年,本科,全职,不需要融资,北京,15k-25k,AdMaster
视频投放专员,不限,大专,全职,天使轮,北京,5k-7k,Himobi
高级公关经理,3-5年,本科,全职,B轮,北京,25k-30k,北京贝壳友家
项目管培生（专业不限）,应届毕业生,本科,全职,上市公司,北京,10k-15k,尚德机构
风控模型/算法工程师,1-3年,本科,全职,C轮,北京,15k-30k,量化派
商业产品运营,3-5年,本科,全职,B轮,北京,10k-20k,斗米
城市运营经理,3-5年,大专,全职,天使轮,北京,8k-15k,58到家
视频拍摄和后期处理,1-3年,本科,全职,不需要融资,北京,5k-10k,有范儿科技
测试开发工程师,3-5年,本科,全职,未融资,北京,25k-45k,杨宝兴经济咨询中心
插画实习生,不限,本科,实习,B轮,北京,2k-4k,启萌教育
销售助理,3-5年,本科,全职,未融资,北京,20k-25k,哇啊科技
职业发展咨询师/咨询顾问,不限,本科,全职,C轮,北京,10k-20k,UniCareer职优你
用户端产品线负责人,5-10年,本科,全职,D轮及以上,北京,20k-40k,嗨学网
海外市场运营专员,3-5年,本科,全职,A轮,北京,10k-20k,超块链
产品经理（广告监测）(J10094),3-5年,本科,全职,不需要融资,北京,20k-30k,AdMaster
Sales Engineer,不限,本科,全职,天使轮,北京,8k-12k,Himobi
风控算法工程师,1-3年,本科,全职,C轮,北京,20k-40k,量化派
内容质检,1年以下,本科,全职,D轮及以上,北京,10k-20k,知乎
英语教研,不限,不限,全职,上市公司,北京,8k-15k,高思教育集团
游戏3D动画特效师,3-5年,大专,全职,不需要融资,北京,15k-25k,Zenjoy
动画设计师,1-3年,本科,全职,不需要融资,北京,5k-10k,有范儿科技
教务助理,应届毕业生,大专,实习,B轮,北京,2k-3k,启萌教育
市场推广,3-5年,本科,全职,未融资,北京,15k-25k,哇啊科技
行政经理,3-5年,本科,全职,C轮,北京,10k-20k,UniCareer职优你
移动端产品经理,3-5年,本科,全职,D轮及以上,北京,10k-20k,嗨学网
高级工程师-C++,5-10年,本科,全职,A轮,北京,20k-40k,超块链
测试工程师(J10098),3-5年,本科,全职,不需要融资,北京,15k-20k,AdMaster
AM 客户执行 应届毕业生亦可,不限,大专,全职,天使轮,北京,5k-9k,Himobi
风控策略分析师,3-5年,本科,全职,C轮,北京,15k-30k,量化派
游戏UI设计师,3-5年,本科,全职,不需要融资,北京,15k-25k,Zenjoy
后端研发工程师,3-5年,本科,全职,上市公司,北京,30k-50k,京东
CEO助理,不限,不限,全职,不需要融资,北京,10K-20K,名厨
移动端产品经理理(交互设计/UE⽅方向),3-5年,本科,全职,A轮,北京,15k-25k,子乐科技
运营策划,3-5年,本科,全职,A轮,北京,15k-25k,矩阵元
策划经理,3-5年,本科,全职,不需要融资,北京,12k-14k,Leos'
高级文案策划/短视频策划,不限,本科,全职,不需要融资,北京,8k-16k,有范儿科技
高级文案编辑-区块链-媒体,不限,本科,全职,A轮,北京,8k-16k,超块链
客户成功经理（售前）(J10099),3-5年,本科,全职,不需要融资,北京,15k-25k,AdMaster
facebook/google 账户优化师,1-3年,大专,全职,天使轮,北京,10k-20k,Himobi
模型经理-金融风控方向,3-5年,本科,全职,C轮,北京,25k-50k,量化派
资深游戏测试工程师,5-10年,本科,全职,不需要融资,北京,15k-25k,Zenjoy
内容编辑（北京/上海）,3-5年,本科,全职,不需要融资,北京,10k-20k,名厨
英语教研/课程设计,3-5年,本科,全职,A轮,北京,15k-25k,子乐科技
项目经理,3-5年,本科,全职,不需要融资,北京,12k-14k,Leos'
数据分析师经理,5-10年,本科,全职,B轮,北京,25k-35k,钱方好近
业务拓展经理,3-5年,本科,全职,A轮,北京,20k-30k,矩阵元
华北广告销售总监,5-10年,大专,全职,不需要融资,北京,15k-30k,妈妈帮
商务总监,3-5年,本科,全职,A轮,北京,15k-30k,qury
091177-架构师（移动端）,5-10年,本科,全职,未融资,北京,30k-50k,平安健康保险
C/C++研发工程师-GIS,不限,本科,全职,上市公司,北京,14k-24k,四维图新
短视频编导,不限,本科,全职,不需要融资,北京,8k-16k,有范儿科技
资深文案编辑,不限,本科,全职,A轮,北京,8k-16k,超块链
技术美术,3-5年,本科,全职,不需要融资,北京,15k-25k,Zenjoy
HRD,3-5年,本科,全职,不需要融资,北京,15K-25K,名厨
高级Android开发工程师,3-5年,本科,全职,A轮,北京,15k-30k,子乐科技
高级插画设计师,3-5年,本科,全职,不需要融资,北京,12k-14k,Leos'
前端开发工程师,3-5年,本科,全职,B轮,北京,10k-20k,钱方好近
广告销售高级经理,5-10年,大专,全职,不需要融资,北京,15k-25k,妈妈帮
高级搜索算法工程师,3-5年,不限,全职,A轮,北京,20k-40k,qury
物联网平台Java开发,3-5年,本科,全职,未融资,北京,12k-18k,WQSCI
广告算法工程师,3-5年,本科,全职,C轮,北京,20k-40k,夜神数娱
用户运营实习生 (MJ000591),不限,本科,全职,D轮及以上,北京,3k-5k,Keep
公关总监,10年以上,本科,全职,A轮,北京,30k-50k,矩阵元
行政主管,3-5年,大专,全职,不需要融资,北京,6k-10k,比邻东方——新东方青少年外教直播
产品经理,3-5年,本科,全职,D轮及以上,北京,15k-25k,玖富集团
视频剪辑实习生,应届毕业生,本科,实习,不需要融资,北京,4k-6k,有范儿科技
C++高级工程师,5-10年,本科,全职,A轮,北京,20k-40k,超块链
电商运营（京东、天猫）,3-5年,本科,全职,A轮,北京,12k-18k,子乐科技
资深美术指导,3-5年,本科,全职,不需要融资,北京,12k-20k,Leos'
高级Python开发工程师,不限,本科,全职,B轮,北京,15k-30k,钱方好近
广告销售,3-5年,大专,全职,不需要融资,北京,10k-20k,妈妈帮
移动搜索产品经理,1-3年,硕士,全职,A轮,北京,18k-35k,qury
嵌入式软件、单片机软件工程师,3-5年,本科,全职,未融资,北京,10k-16k,WQSCI
浏览器内核研发工程师,3-5年,本科,全职,C轮,北京,20k-35k,夜神数娱
用户研究实习生 (MJ000568),不限,本科,全职,D轮及以上,北京,2k-4k,Keep
文案实习生,不限,本科,实习,B轮,北京,2k-3k,易观
英语老师,1-3年,硕士,全职,不需要融资,北京,12k-18k,新东方在线
高级java研发工程师,3-5年,本科,全职,不需要融资,北京,22k-42k,百信银行
09213R-APP产品副总监,5-10年,本科,全职,未融资,北京,25k-30k,平安健康保险
直播云-售前工程师,3-5年,本科,全职,上市公司,北京,15k-20k,好未来
微信MP广告优化师,1-3年,本科,全职,不需要融资,北京,10k-20k,有范儿科技
高级社区运营-技术岗,3-5年,本科,全职,A轮,北京,10k-20k,超块链
电商平台BD,3-5年,本科,全职,A轮,北京,12k-20k,子乐科技
企业文化经理,5-10年,本科,全职,B轮,北京,15k-25k,钱方好近
java后端工程师,应届毕业生,不限,全职,A轮,北京,3k-6k,qury
行政助理专员/研发助理,1-3年,大专,全职,未融资,北京,4k-7k,WQSCI
app产品经理,1-3年,本科,全职,C轮,北京,11k-18k,夜神数娱
社区审核-大望路职场 (MJ000209),1-3年,大专,全职,D轮及以上,北京,6k-8k,Keep
android工程师,5-10年,本科,全职,B轮,北京,25k-50k,易观
考研英语教研,1-3年,硕士,全职,不需要融资,北京,10k-15k,新东方在线
测试开发工程师,不限,本科,全职,不需要融资,北京,25k-40k,百信银行
直播云-RTC产品经理,3-5年,本科,全职,上市公司,北京,30k-40k,好未来
数据分析工程师,3-5年,本科,全职,不需要融资,北京,8k-15k,思享时代（北京）科技有限公司
新媒体运营专员,1-3年,大专,全职,B轮,北京,7k-13k,图谱天下（北京）科技有限公司
高级运维工程师,3-5年,本科,全职,B轮,北京,20k-40k,下厨房
行政前台,应届毕业生,大专,全职,不需要融资,北京,3k-6k,有范儿科技
教学游戏化产品经理（游戏策划）,3-5年,本科,全职,A轮,北京,12k-24k,子乐科技
物联网、嵌入式软件、硬件工程师,3-5年,本科,全职,未融资,北京,12K-18K,WQSCI
出海App产品经理,1-3年,本科,全职,C轮,北京,12k-23k,夜神数娱
UI设计实习生 (MJ000279),不限,本科,实习,D轮及以上,北京,3k-6k,Keep
高级大数据开发工程师,5-10年,本科,全职,B轮,北京,25k-50k,易观
考研政治老师,1-3年,硕士,全职,不需要融资,北京,12k-20k,新东方在线
未来魔法校-语文学科运营,3-5年,本科,全职,上市公司,北京,10k-15k,好未来
存储技术负责人,3-5年,本科,全职,B轮,北京,25k-45k,下厨房
高级Java开发工程师,3-5年,本科,全职,B轮,北京,20k-40k,每日优鲜便利购
前端工程师(J10294),1-3年,本科,全职,D轮及以上,北京,15k-25k,好大夫在线
招聘主管/招聘经理,5-10年,本科,全职,D轮及以上,北京,15k-25k,京东商城
万能工,5-10年,不限,全职,B轮,北京,7k-10k,米域联合办公
影视内容主理人,1-3年,本科,全职,A轮,北京,8k-12k,唢纳网络科技
前端JavaScript开发（实习）,应届毕业生,本科,实习,天使轮,北京,4k-7k,彩智
微信MP广告优化师,1-3年,本科,全职,不需要融资,北京,10k-20k,有范儿科技
电商平台BD,3-5年,本科,全职,A轮,北京,12k-20k,子乐科技
java后端工程师,应届毕业生,不限,全职,A轮,北京,3k-6k,qury
物联网、嵌入式软件、硬件工程师,3-5年,本科,全职,未融资,北京,12K-18K,WQSCI
app产品经理,1-3年,本科,全职,C轮,北京,11k-18k,夜神数娱
社区审核-大望路职场 (MJ000209),1-3年,大专,全职,D轮及以上,北京,6k-8k,Keep
android工程师,5-10年,本科,全职,B轮,北京,25k-50k,易观
考研英语教研,1-3年,硕士,全职,不需要融资,北京,10k-15k,新东方在线
测试开发工程师,不限,本科,全职,不需要融资,北京,25k-40k,百信银行
直播云-RTC产品经理,3-5年,本科,全职,上市公司,北京,30k-40k,好未来
高级运维工程师,3-5年,本科,全职,B轮,北京,20k-40k,下厨房
