上海虹桥城镇投资建设发展有限公司,先锋街（金汇路—虹井路）和虹井路（先锋街—吴中路）架空线入地工程（通讯）,先锋街（金汇路—虹井路）和虹井路（先锋街—吴中路）,上海和联通讯工程有限公司,1477万元,2019-04-10 13:30:00
上海益恒置业有限公司,浦江镇新选址1号基地4号地块配套商品房装饰装修工程项目外墙修缮工程,浦江镇，东至召楼路，南至先进路，西至向阳河，北至行政管理服务及养老院,上海广厦（集团）有限公司,2919万元,2019-04-11 13:30:00
上海上药中西制药有限公司,外冈风貌装修项目,外青松公路446号,通州建总集团有限公司,2665万元,2019-04-08 09:30:00
上海浦东康桥（集团）有限公司,代建逸思医疗厂房项目（园区平台项目）,上海市浦东新区基地东至苗桥路西至地块红线南至康威路北至八灶港,华东建筑设计研究院有限公司,719万元,2019-04-08 13:30:00
上海市杨浦区民政局,152街坊配套养老院新建工程,定海路街道152街坊D4-5地块内,上海建工五建集团有限公司,8788万元,2019-04-08 14:00:00
上海市长宁区绿化管理事务中心,华山绿地改造提升项目（技防设施改造工程）,华山路1500号,上海绍禹建筑安装工程有限公司,82万元,2019-02-21 13:30:00
上海市普陀区市政水务工程建设中心,绿棠路（永登东路～武威东路）道路新建工程,南起永登东路，北至武威东路。,上海普陀市政建设养护有限公司,928万元,2019-04-02 10:00:00
上海市金山区校产基建设备管理中心,金山新城蒙山北路幼儿园新建工程,,河北建设集团股份有限公司,3978万元,2019-03-29 09:30:00
上海崇明现代农业园区开发有限公司,崇明现代农业园区2018年度北七滧雨水灌溉项目,现代农业园区北七滧,上海崇明水利工程有限公司,561万元,2019-04-03 10:30:00
上海市城市排水有限公司,泗塘污水处理厂外接工程,宝山区爱辉路、呼兰路、江杨南路,上海水务建设工程有限公司,3589万元,2019-04-03 10:30:00
上海华筵房地产开发有限公司,静安区天目社区C070102单元46-02街坊及44-01、46-01街坊公共绿地地下空间开发地块项目第三标段（44-01街坊总承包工程）,上海市静安区东至山西北路， 西至浙江北路及福建北路，　南至北苏州路及规划三泰路，　北至天潼路　四至：东至山西北路西至浙江北路及福建北路南至北苏州路及规划三泰路北至天潼路,上海建工五建集团有限公司,59022万元,2019-04-03 10:00:00
华东师范大学,华东师范大学新建中山北路校区教育发展大楼,中山北路3663号,武汉地质工程勘察院,23万元,2019-04-02 09:30:00
上海大洋资产经营有限公司,崇明区2018年竖新镇断头河整治工程,竖新镇小横河等河道,江苏东方诚信建设工程有限公司,1746万元,2019-04-01 09:30:00
上海宝孚置业有限公司,宝山工业园区111-03地块住宅项目,上海市宝山区东至集贤路，西至合兆路，南至罗北路，北至大理港,"上海广联环境岩土工程股份有限公司,中国建筑上海设计研究院有限公司,中国建筑第八工程局有限公司",105855万元,2019-04-01 13:30:00
上海港城开发（集团）有限公司,临港城市运行中心装修工程,上海市浦东新区临港新城主城区WNW-C3-4-1-1地块办公楼五楼、六楼,"上海嘉春装饰设计工程有限公司,同济大学建筑设计研究院（集团）有限公司",1108万元,2019-04-02 10:00:00
上海机场（集团）有限公司,上海机场集团青浦旅客过夜用房项目室内装饰工程,沪青平公路6658号,上海建工五建集团有限公司,2948万元,2019-03-18 14:30:00
上海中建申拓投资发展有限公司,浦东新区民乐大型居住社区D04-01地块小学,浦东新区民乐大型居住社区D04-01地块,"中建八局第四建设有限公司,上海中森建筑与工程设计顾问有限公司",12746万元,2019-04-02 09:30:00
上海庙镇资产经营有限公司,崇明区庙镇2018年小型农田水利工程,庙镇,南通万都建设工程有限公司,1956万元,2019-04-01 10:30:00
上海市金山区枫泾镇人民政府,枫泾镇排水管网修复工程,金山区枫泾镇,"上海良逢建设工程有限公司,上海陆誉工程设计管理有限公司",3574万元,2019-04-02 09:30:00
上海松江新城投资建设集团有限公司,松江南站大型居住社区披云门路（玉阳大道—欣浪路）新建工程,上海市松江区,"安徽工程勘察院,上海林同炎李国豪土建工程咨询有限公司",93万元,2019-04-01 13:30:00
上海市青浦区水利管理所,青浦区赵巷镇2018年小型农田水利工程（和睦村、沈泾塘村）,青浦区赵巷镇,河南省水利第一工程局,1307万元,2019-03-27 09:30:00
同济大学,同济大学嘉定校区土木工程抗火科研综合楼项目,嘉定区,同济大学建筑设计研究院（集团）有限公司,550万元,2019-04-01 10:30:00
上海嘉宝光明灯头有限公司,上海嘉宝光明灯头有限公司场地（二期）土壤修复,上海市嘉定区嘉戬公路500号,上海勘察设计研究院（集团）有限公司,2100万元,2019-03-22 09:30:00
国网上海市电力公司,更楼110千伏输变电工程（土建、变电）,上海市奉贤区灵更路东侧，八字桥路北侧。,上海东捷电力设计有限公司,112万元,2019-03-29 09:30:00
国网上海市电力公司,新凤110千伏输变电工程（土建、变电）,上海市青浦区华隆路南侧，新凤中路东侧。,上海电力设计院有限公司,118万元,2019-04-03 09:30:00
国网上海市电力公司,东贤110千伏输变电工程（土建、变电）,上海市金山区东贤路西侧，康和路北侧。,国网上海电力设计有限公司,120万元,2019-03-27 09:30:00
上海市青浦区水利管理所,青浦区练塘镇2018年小型农田水利工程（张联村、泾珠村）,青浦区练塘镇,上海友都建筑工程有限公司,1752万元,2019-03-27 13:30:00
上海市青浦区水利管理所,青浦区白鹤镇2018年断头河整治工程,青浦区白鹤镇,上海海防水利工程有限公司,816万元,2019-03-25 09:30:00
上海市崇明区公路管理所,2019年县道小修保养一期工程,崇明,上海崇明公路工程养护有限公司,1818万元,2019-04-08 09:30:00
上海市青浦区排水管理所,夏阳街道2019年雨污混接改造工程,夏阳街道,上海友为工程设计有限公司,86万元,2019-04-10 09:00:00
上海城投原水有限公司,青草沙水库长兴岛老海塘段（CX12+450~CX13+150）防渗加固改造工程,长兴岛,上海申鼎建设科技（集团）有限公司,1988万元,2019-04-08 14:00:00
上海市青浦区水利管理所,青浦区赵巷镇2018年中小河道整治工程（玄武塘、西小汾泾等）,青浦区赵巷镇,青岛瑞源工程集团有限公司,1800万元,2019-04-08 09:30:00
上海市闵行区机关事务管理局,莘北路168号4号楼修缮工程,闵行区莘北路168号,南京三惠建设工程股份有限公司,410万元,2019-04-09 13:30:00
上海长兴资产经营投资有限公司,崇明区2018年长兴镇42号机口河等河道整治工程,长兴镇42号机口河,上海海防水利工程有限公司,1196万元,2019-03-25 13:45:00
上海市浦东新区康桥镇人民政府,康桥镇污水治理三期工程,康桥镇辖区内的人和新村及沿南小区等4个农民集中居住区域,"上海康厦建设发展有限公司,中土大地国际建筑设计有限公司",3605万元,2019-04-08 14:00:00
上海青浦自来水有限公司,青浦区2018年市政消火栓改造工程,,河南省水利第一工程局,1621万元,2019-04-08 13:30:00
上海金桥（集团）有限公司,金桥汽车产业基地06-02地块住宅新建项目,东至06-04地块 西至06-03地块 南至轲桥路 北至06-01地块,上海山南勘测设计有限公司,75万元,2019-04-10 09:30:00
上海市青浦区水利管理所,青浦区盈浦街道2018年小型农田水利工程,青浦区盈浦街道,上海青浦赵巷建筑工程有限公司,915万元,2019-04-08 10:30:00
上海市宝山区月浦镇人民政府,月浦镇2018年农村生活污水处理站纳管（二期）工程,上海市宝山区月浦镇,"上海沪闵建筑设计院有限公司,上海新超建筑工程有限公司,上海新地海洋工程技术有限公司",930万元,2019-03-25 13:30:00
上海新芃房地产开发有限公司,松江区新浜镇类集建区02-01号动迁安置房项目申请报告新建,上海市松江区位于松江区新浜镇：基地四至范围：东至规划二路，西至新颖路，南至规划五路，北至空地。,"上海名亭建筑设计有限公司,中勘冶金勘察设计研究院有限责任公司",1054万元,2019-04-08 09:30:00
上海市松江区机关事务管理局,松江区民益路458号业务用房装修工程,民益路458号1幢2幢,深圳市奇信建设集团股份有限公司,1310万元,2019-03-06 09:00:00
上海市松江区公路（市政）建设项目办公室,松江区九里亭街道亭丰路（横泾路-涞尚路）新建工程,九里亭街道，西起横泾路，东至涞尚路,河北建设集团股份有限公司,1332万元,2019-04-04 09:30:00
上海嘉定轨道交通建设投资有限公司,嘉定城北大居民悦街（回城西路—霍城路）新建工程,民悦街（回城西路—霍城路）,江西仁天建筑工程有限公司,358万元,2019-04-02 09:30:00
上海市浦东新区公路管理署,G1501浦东段公路网命名编号调整交通标志牌更换工程（中修）,G1501浦东段,上海道明交通设施技术有限公司,733万元,2019-02-27 09:30:00
上海交通大学医学院附属仁济医院,上海交通大学医学院附属仁济医院肝脏泌尿外科临床诊疗中心项目,东方路1630号,同济大学建筑设计研究院（集团）有限公司,1296万元,2019-04-10 09:30:00
上海嘉定花园城市发展有限公司,云翔大型居住社区古猗园路（嘉绣路－真南路）道路及桥梁工程,南翔镇,杭州市城建设计研究院有限公司,266万元,2019-04-03 09:00:00
上海市虹口区市政和水务管理中心,高阳路（唐山路~周家嘴路）积水改善配套道路大修工程,高阳路（唐山路~周家嘴路）,上海市政建设有限公司,850万元,2019-04-08 09:30:00
上海市松江区人民政府九里亭街道办事处,九里亭街道博安路（涞寅路-秀浜）雨水管道完善工程,博安路（涞寅路-秀浜）,合肥浦发建设集团有限公司,525万元,2019-04-04 09:30:00
上海市普陀区总工会,普陀区职工文体活动中心新建工程,上海市普陀区石泉社区（W060402单元）B1-9地块,上海建工五建集团有限公司,49058万元,2019-04-08 09:30:00
上海轨道交通十五号线发展有限公司,上海市轨道交通15号线陈太路停车场及元江路车辆段工艺设备安装工程,北起顾村公园站，南至紫竹高新区站,上海轨道交通设备发展有限公司,598万元,2019-04-09 09:30:00
上海市闵行区水利管理所,闵行区苏四期漕河泾港疏浚完善工程,虹桥镇漕河泾港,上海浦岗建设工程有限公司,891万元,2019-04-08 09:00:00
上海市工人疗养院（上海市职工康复医院）,闵行江川社区MHP0-1102单元26街坊26-08地块,,上海建工七建集团有限公司,19859万元,2019-04-17 13:30:00
上海浦东发展银行股份有限公司,世博会地区A13A-01地块新建营业办公楼项目室内设计,世博会地区A13A-01地块，东至A13A-02地块，西至白莲泾路，南至A13A-01地块，北至世博大道,"上海同济室内设计工程有限公司,同济大学建筑设计研究院（集团）有限公司",1188万元,2019-04-04 09:30:00
上海嘉定新城发展有限公司,马陆社区康丰路（宝安公路-崇福路、崇慧路-崇寿路）道路及桥梁新建工程,马陆社区康丰路（宝安公路-崇福路、崇慧路-崇寿路）,上海嘉弘建设工程发展有限公司,3099万元,2019-04-01 09:30:00
上海百联资产控股有限公司,杨树浦路147号装修项目,杨树浦路147号,上海经纬建筑规划设计研究院股份有限公司,130万元,2019-04-08 14:00:00
上海周房置业有限公司,浦东新区周浦镇西社区PDP0-1001单元南块06-04地块征收安置房项目,周浦镇西社区PDP0-1001单元南块06-04地块,上海经纬建筑规划设计研究院股份有限公司,138万元,2019-04-08 10:00:00
上海城开晶享置业有限公司,漕河泾街道282c-01地块租赁住房新建项目,漕河泾街道282c-01地块租赁住房新建项目,上海中房建筑设计有限公司,829万元,2019-04-08 09:30:00
上海市嘉定区水利管理所,嘉定区真新街道圩区达标改造工程,真新街道,上海浩淼建筑工程有限责任公司,3393万元,2019-04-03 13:45:00
上海市虹口区市政和水务管理中心,江湾西等排水系统市政管道雨污混接改造工程,广灵二路（新市路~广纪路）、松花江路（辉河路~政修路）、腾克路（曲阳路~运光路）等22条道路,上海新虹口市政建设有限公司,1190万元,2019-04-08 14:00:00
上海市金山区朱泾镇人民政府,“四好农村路”朱泾镇蒋秀路（亭枫公路-蒋泾中心路）道路改建工程,朱泾镇蒋秀路,上海金山公路建设有限公司,1160万元,2019-04-08 13:30:00
上海金隅京成房地产开发有限公司,嘉定区徐行镇22-01、22-04地块,上海市嘉定区徐行镇，东至创东路，西至启宁路、南至胜竹东路、北至唐家浜路,"上海地矿工程勘察有限公司,上海江南建筑设计院有限公司",989万元,2019-04-11 09:30:00
上海东开置业有限公司,改扩建生产及辅助用房项目,上海市松江区锦昔路路258号(弄),上海名亭建筑设计有限公司,70万元,2019-04-11 09:30:00
上海市青浦区金泽镇人民政府,青浦区金泽镇西岑华为安置基地配套河道整治工程,青浦区金泽镇西岑单元（JZ03）华为安置基地,上海浦西建筑工程有限公司,523万元,2019-04-08 10:00:00
上海市浦东新区大团镇人民政府,钦飞路(永晨路~永旺路)新建工程,大团镇车站村,杭州宏旭建设有限公司,364万元,2019-03-18 10:00:00
上海市浦东新区大团镇人民政府,通流路(永晨路~永旺路)新建工程,大团镇车站村,杭州宏旭建设有限公司,355万元,2019-03-18 10:00:00
上海市浦东新区大团镇人民政府,大团镇永晨东路（永达路-金团路）新建工程,大团镇车站村,杭州宏旭建设有限公司,423万元,2019-03-18 10:00:00
上海华新城镇建设管理有限公司,青浦区华新镇生态整治河道围网工程,青浦区华新镇火星村等19个行政村。,上海华新建设（集团）有限公司,2413万元,2019-04-04 10:00:00
上海西虹桥仲谋企业发展有限公司,库克医疗项目,上海市青浦区上海市青浦区基地东至10-02地块，西至汇龙路，南至10-03地块，北至保乐路,"上海昌发岩土工程勘察技术有限公司,上海筑景建筑设计有限公司",798万元,2019-04-09 09:00:00
上海市工程建设咨询监理有限公司,宣黄公路（观海路~老果公路）新建工程（二标段）,宣黄公路（观海路~老果公路）,上海建工四建集团有限公司,21695万元,2019-04-16 10:15:00
中国石化上海高桥石油化工有限公司,水务部炼油区域污水处理场部分构筑物加盖密闭,上海市浦东新区江心沙路1号,上海高桥捷派克石化工程建设有限公司,531万元,2019-04-11 14:00:00
中国邮政储蓄银行股份有限公司上海分行,青浦区支行营运用房装修改造项目,盈港路999号地上1-4层级地下一层,上海海怡建设（集团）有限公司,1268万元,2019-04-10 14:00:00
上海漕明城镇建设发展有限公司,金山区漕泾镇水库村水乡综合体河道整治工程,漕泾镇水库村,上海万津水利工程有限公司,3683万元,2019-04-11 09:30:00
上海崇明生态城镇房地产开发有限公司,城桥镇10号地块动迁安置房,城桥镇,中国二十冶集团有限公司,88381万元,2019-04-12 10:00:00
上海市杨浦区市政和水务管理事务中心,波阳路（贵阳路-定海路）道路积水改善工程,波阳路（贵阳路-定海路）,上海杨浦市政养护建设工程有限公司,868万元,2019-04-08 09:30:00
上海市浦东新区高东镇人民政府,高东镇园五路（新园路-新跃路）新建工程,高东镇，本项目西起新园路，东至新跃路,上海浦东北蔡市政建筑有限公司,698万元,2019-04-09 14:00:00
上海市浦东新区教育局,高桥中学综合整新工程,高桥镇季景北路859号,上海建工二建集团有限公司,6752万元,2019-04-08 10:00:00
上海市浦东新区民政局,临港新城老年养护院新建工程,临港新城WNW-C5街坊WNW-C5C-11地块,上海建工七建集团有限公司,19690万元,2019-04-01 10:00:00
上海市金山区张堰镇社区卫生服务中心(上海市金山区张堰镇卫生院),张堰镇社区卫生服务中心迁建工程,新港河以东、张漕公路以西、康德路以北、鲁堰路以南,浙江宝业建设集团有限公司,12067万元,2019-04-10 09:30:00
上海市青浦区华新镇人民政府,华新镇规划五路（华腾路-华志路）道路 桥梁工程,,上海开天建设（集团）有限公司,1987万元,2019-04-09 13:30:00
上海市青浦区朱家角镇人民政府,青浦区朱家角镇沈坚路、沈良路新建工程,朱家角镇沈巷社区,上海鹏悦建设发展有限公司,642万元,2019-04-10 14:00:00
上海市金山区金山卫镇人民政府,金山卫镇万寿新村雨污水分流改造项目,金山区万寿新村,上海丰疆环保科技股份有限公司,470万元,2019-04-09 09:30:00
上海市普陀区教育局,智富名品城九年一贯制学校新建工程,上海市普陀区桃浦镇，东至规划路，南至古浪路，西至祁安路，北至智富商办地块,上海建工五建集团有限公司,20905万元,2019-04-11 09:30:00
上海市皮肤病医院,上海市皮肤病医院门急诊医技病房综合楼,保德路1278号院内,上海建工四建集团有限公司,36980万元,2019-04-16 09:30:00
上海城投原水有限公司,五号沟泵站溢流管及雨水管接入赵家沟工程,已建五号沟溢流井及雨水管至赵家沟位置,上海申鼎建设科技（集团）有限公司,791万元,2019-04-15 09:30:00
上海市嘉定区水利管理所,嘉定区双塘河道整治工程,双塘河道,"上海地矿工程勘察有限公司,上海嘉定水务工程设计有限公司",280万元,2019-04-12 09:30:00
上海虹桥国际进口商品物流有限公司,闵行区新虹街道G1MH-0001单元Ⅲ-F07-01、Ⅲ-F09-01地块项目（保税仓库）,申昆路以东、宁虹路以南、七莘路以西、润虹路以北,"上海建工二建集团有限公司,上海市政工程设计研究总院（集团）有限公司",39238万元,2019-04-15 10:30:00
上海华新城镇建设管理有限公司,华新污水厂周边道路整治工程,青浦区华新镇污水厂南侧及东侧道路,上海华新建设（集团）有限公司,352万元,2019-04-16 13:30:00
上海东浩兰生国展置业有限公司,国家会展中心配套5号停车场综合体一期工程,上海市闵行区新虹街道246街坊P1宗地,上海市政工程设计研究总院（集团）有限公司,1780万元,2019-04-04 09:00:00
上海市嘉定区水利管理所,嘉定区断头河水系沟通工程（练祁河以北）,刘河浜等河道,"中勘冶金勘察设计研究院有限责任公司,上海浦河工程设计有限公司",634万元,2019-04-16 15:00:00
上海市第二康复医院(上海市宝山区一钢医院),上海市第二康复医院老病房楼修缮工程,长江路860弄25号,"上海水又建设工程有限公司,上海申联建筑设计有限公司",2767万元,2019-03-28 13:30:00
上海市浦东新区川沙新镇城镇建设管理中心,川沙新市镇C03D-21地块配套绿地景观工程,川沙新市镇C03D-21地块,上海浦东东道园综合养护有限公司,1059万元,2019-04-15 13:30:00
上海市崇明区公路管理所,崇明区2019年农村公路养护整治工程,崇明,上海通茂市政工程有限公司,2301万元,2019-04-16 10:00:00
上海崇明生态城镇投资建设有限公司,利用宝岛路西侧绿化带配套用房装修改造成崇明区党群服务中心项目,宝岛路西侧绿化带内,"上海静安置业设计有限公司,上海静安建筑装饰实业股份有限公司",1590万元,2019-04-15 13:30:00
上海闵行联合发展有限公司,TA3、TA4厂房装修工程,文井路211号、217号,红阳建工集团有限公司,4710万元,2019-04-12 13:30:00
国网上海市电力公司,上海浦东康杉110kV变电站（土建）新建工程,浦东新区北蔡镇，御南路南侧、康士路西侧,上海新泰建筑工程有限公司,1338万元,2019-04-11 09:30:00
上海嘉定花园城市发展有限公司,云翔大型居住社区古猗园路（嘉绣路－真南路）道路及桥梁工程,南翔镇,上海山南勘测设计有限公司,31万元,2019-04-12 09:00:00
上海市浦东新区新场镇人民政府,新场镇污水治理一期工程,新场镇南大居委等13个老旧小区和果园中心村1个农民新村，众安村委会等9个公益单位沿线。,"上海水务建设工程有限公司,上海浦东建筑设计研究院有限公司",5815万元,2019-04-12 10:00:00
上海市宝山区水利管理所,宝山区2019年骨干河道疏浚工程,新槎浦,江苏水工建设有限公司,1001万元,2019-04-15 13:45:00
上海中环投资开发（集团）有限公司,地铁14号线真光路站商业复建项目,上海市普陀区普陀区真如街道。南至铜川路，西至真情公寓，东、北至真光公园,同济大学建筑设计研究院（集团）有限公司,208万元,2019-04-17 09:30:00
上海市徐汇区建设和交通委员会,徐汇区架空线入地及合杆配套整治工程—湖南路（兴国路—淮海中路）项目,湖南路（兴国路—淮海中路）路段，道路全长约736米（以实测为准）。,上海汇众建设管理有限公司,1049万元,2019-04-22 09:30:00
国网上海市电力公司,松江220千伏变电站改造工程,仓汇路东侧、荣乐西路南侧、玉树路西侧、乐都西路北侧,上海送变电工程有限公司,10954万元,2019-04-12 09:30:00
上海市浦东新区周浦镇人民政府,周浦镇污水治理一期工程,横桥新村、沈西新村；并在周祝公路（咸塘港-瑞浦路）、周祝公路（申江路-三景服装）、繁荣路（南汇监狱-建韵路）等3条市政道路。,上海秋元华林建设集团有限公司,1038万元,2019-04-15 10:30:00
上海市路政局(上海市公路管理处、上海市市政工程管理处),S20公路内圈（K59+455~K65+062）大修工程设计招标项目,S20公路内圈（东侧道路），南起外环线莘庄立交桥北桥台（K59+455），北至吴中路立交桥南桥台（K65+062）,上海兰德公路工程咨询设计有限公司,279万元,2019-04-04 09:30:00
上海市闵行区古美路街道水务管理站,2018年古美路街道木兰苑、古美公寓等29个已改造小区二次供水设施整改工程,木兰苑、古美公寓等29个小区,"上海市能水电集成有限公司,上海沪闵建筑设计院有限公司",2426万元,2019-04-08 09:30:00
上海市宝山区绿化和市容管理局,2019年绿化环卫设施截污纳管整治项目,上海市宝山区宝山区,"上海瑞桥土木工程咨询有限公司,上海新地海洋工程技术有限公司,上海华地建设工程有限公司",1740万元,2019-04-09 13:30:00
国网上海市电力公司,蟠臻110千伏输变电工程（土建、变电）,青浦区徐泾镇崧泽大道北侧、规划蟠臻路西侧,华东送变电工程有限公司,2060万元,2019-04-15 09:30:00
上海市嘉定区水利管理所,嘉定区鸡鸣塘河道综合整治工程,鸡鸣塘河道,"上海友为工程设计有限公司,中勘冶金勘察设计研究院有限责任公司",650万元,2019-04-15 13:45:00
上海市松江区人民政府九里亭街道办事处,九里亭街道英伦风尚小区雨污水分流改造工程,英伦风尚小区,上海建溧建设集团有限公司,787万元,2019-04-11 09:30:00
上海市青浦区赵巷镇人民政府,2018年赵巷镇老卫生院房屋修缮工程,青浦区赵巷镇赵中路69号,上海青浦赵巷建筑工程有限公司,702万元,2019-04-08 13:30:00
上海市松江区小昆山镇人民政府,小昆山镇鹤溪街（崇南路-文翔路）中修工程,小昆山镇鹤溪街（崇南路-文翔路）,上海河道建设有限公司,880万元,2019-04-12 09:30:00
上海市嘉定区水利管理所,嘉定工业区河道综合整治工程（村庄改造）,工业区,"中勘冶金勘察设计研究院有限责任公司,上海嘉定水务工程设计有限公司",827万元,2019-04-15 14:15:00
上海市浦东新区人民政府沪东新村街道办事处,沪东新村街道旧小区污水治理六期工程,沪东新村街道东三小区、东六小区、朱家门小区等6个旧小区。,"上海崇明建设（集团）有限公司,上海浦东建筑设计研究院有限公司",9186万元,2019-04-15 10:00:00
上海徐泾城建发展有限公司,新建徐泾北（华新拓展）大型社区纬六路高中项目工程,徐泾镇陆家角村,中设建工集团有限公司,11338万元,2019-04-15 13:30:00
上海建工医院,上海建工医院2号楼装修工程,中山北一路666号,"上海建工二建集团有限公司,上海市建工设计研究总院有限公司",5955万元,2019-04-10 09:30:00
上海徐泾城建发展有限公司,徐泾镇农民住宅小区环境综合整治工程,青浦区徐泾镇33个农民住宅小区,申都设计集团有限公司,252万元,2019-04-18 09:00:00
上海轨道交通十四号线发展有限公司,上海市轨道交通14号线工程牵引、降压变电所及变电所综合自动化总承包工程,嘉定区江桥-浦东新区金桥,中铁电气化局集团第一工程有限公司,22971万元,2019-04-16 09:30:00
上海市嘉定区水利管理所,嘉定区马陆镇（居家泾等）河道综合整治工程,马陆镇,"上海嘉定水务工程设计有限公司,中勘冶金勘察设计研究院有限责任公司",463万元,2019-04-16 13:45:00
上海市嘉定区住宅发展中心,嘉定新城中心区德富路（封周路-麦积路）道路新建工程,嘉定新城中心区德富路（封周路-麦积路）,上海市城市建设设计研究总院（集团）有限公司,27万元,2019-04-16 09:30:00
上海外高桥集团股份有限公司,森兰湖及环湖景观工程项目,"外高桥森兰地块,基地东至兰谷路，南至规划启帆路，西至规划阔垠路，北至规划博煌路",中铁十二局集团有限公司,8315万元,2019-04-01 10:00:00
上海市松江区人民政府九里亭街道办事处,九里亭街道依云郡小区雨污水分流改造工程,依云郡小区,江苏恒龙装饰工程有限公司,373万元,2019-04-11 13:30:00
上海真如城市副中心发展有限公司,真如副中心E1、E2地块地下公共通道及相关土建工程,位于真如地区，兰溪路以东（规划南石路两侧）、铜川路以南、曹杨路以西、真如港以北。,中铁十九局集团有限公司,11196万元,2019-04-16 09:30:00
上海浦发虹湾房地产开发有限公司,唐镇PDP0-0403单元W14-01地块配套小学新建工程,上海市浦东新区唐镇PDP0-0403单元W14-01地块，东至宏秋路，南至新雅路，西至宏雅路，北至虹昌路,上海天华建筑设计有限公司,240万元,2019-04-18 09:30:00
上海松江经济技术开发建设集团有限公司,新飞路（闵申路-松闵路）路面整治工程,北起闵申路，南至松闵路，全程约2428m,上海古松建设开发有限公司,230万元,2019-04-09 09:30:00
上海马桥城市投资建设管理有限公司,马桥科研工房及辅助用房室内装修工程,昆阳路1508号,上海五建装饰工程有限公司,3983万元,2019-04-15 10:00:00
上海轻工置业有限公司,江阴路房屋装修工程,江阴路150号,东奉集团有限公司,607万元,2019-04-18 14:00:00
上海市松江区人民政府九里亭街道办事处,九里亭街道越联路雨水管道完善工程,越联路,宝利建设集团有限公司,305万元,2019-04-15 13:30:00
上海市浦东新区唐镇人民政府,唐镇新市镇E-07-09地块公建配套初级中学,唐镇新市镇E-07-09地块，东至中心河，南至南曹路，西至顾唐路，北至南张家浜,上海中建建筑设计院有限公司,261万元,2019-04-11 09:30:00
上海市松江区人民政府九里亭街道办事处,九里亭街道源花城小区雨污分流工程,九里亭街道源花城小区,上海金岭建设有限公司,397万元,2019-04-09 13:30:00
上海市松江区人民政府九里亭街道办事处,九里亭街道九城湖滨小区雨污分流工程,九城湖滨小区,上海陈政市政工程有限公司,415万元,2019-04-10 13:30:00
上海松江经济技术开发建设集团有限公司,松闵路（新车公路-申港路）路面整治工程,西起新车公路，东至申港路，全长约1892m,上海忠辰建设工程有限公司,415万元,2019-04-08 13:30:00
上海松江经济技术开发建设集团有限公司,申港路（闵申路-松闵路）路面整治工程,南起松闵路，北至闵申路，全长约2270m,上海林天市政建筑工程有限公司,339万元,2019-04-08 09:30:00
上海市浦东新区宣桥镇人民政府,宣桥镇滨河路（南季路—航三路）新建工程,宣桥镇，北起南季路，南至航三路。,上海顶新工程规划设计有限公司,134万元,2019-04-12 09:30:00
上海市青浦区华新镇农业综合服务中心,青浦区华新镇2017年断头河整治工程,青浦区华新镇,河南省水利第一工程局,4550万元,2019-04-11 13:30:00
上海市松江区人民政府九里亭街道办事处,九里亭街道茂联路雨水管道完善工程,茂联路,红阳建工集团有限公司,553万元,2019-04-10 09:30:00
上海市杨浦区中心医院(同济大学附属杨浦医院),杨浦区中心医院病房大楼空调及新风系统更换工程,腾越路450号,上海振吉市政工程有限公司,316万元,2019-04-11 09:30:00
上海市嘉定区南翔镇人民政府,瑞林路改建工程,上海市嘉定区南翔镇东部社区，北起瑞林路北横泾桥南侧桥台，南至瑞林路格林公馆小区出入口,上海勘察设计研究院（集团）有限公司,30万元,2019-04-17 09:30:00
上海临港泥城经济发展有限公司,泥城社区E6路（N1路-N2路）市政道路及配套工程,上海市泥城社区,上海市浦东新区建设（集团）有限公司,6365万元,2019-02-26 09:30:00
上海市青浦区金泽镇人民政府,金泽镇规划四路（规划二路-练西公路）新建工程,青浦区金泽镇西岑单元（JZ03）华为安置基地内规划四路,上海奉贤建筑设计有限公司,100万元,2019-04-19 09:00:00
上海市公安局宝山分局,宝山区公安分局交警支队业务用房修缮（二期）工程,宝杨路2031号宝山交警支队事故审理大队业务用房及泰和路239弄8号交警非机动车管理所业务用房范围内,上海宝文市政工程股份有限公司,518万元,2019-04-17 09:30:00
上海市儿童医院,上海市儿童医院科教综合楼项目,泸定路355号,中国建筑第四工程局有限公司,8758万元,2019-04-11 09:30:00
上海城投原水有限公司,青草沙水库水文水质监测预警系统改造工程,长兴岛,上海禾峰环境工程有限公司,1872万元,2019-04-19 10:00:00
上海银秋酒店管理有限公司,上海银秋酒店管理有限公司盘古路612号酒店装饰装修项目,盘古路612号,上海宝建（集团）有限公司,1150万元,2019-04-17 13:30:00
宝山钢铁股份有限公司,运输部新建智能产成品车间,上海市宝山区宝山钢铁基地,中国二十冶集团有限公司,17452万元,2019-04-22 14:00:00
上海市崇明区公路管理所,潘石北路养护维修,长兴,上海通茂市政工程有限公司,420万元,2019-04-22 09:00:00
上海市崇明区公路管理所,向蟠公路养护维修,新河,上海新河市政建设有限公司,781万元,2019-04-22 09:30:00
上海车墩市政工程有限公司,松江区车嘉路（北闵路-创嘉路）中修工程项目,车墩镇车嘉路 西起北闵路交叉口，东至创嘉路交叉口,金工建设集团股份有限公司,586万元,2019-04-16 09:30:00
上海市宝山区市政工程管理中心,泰和路（江杨北路—蕰川路）道路大修工程,上海市宝山区泰和路,上海锦兴市政设计咨询有限公司,83万元,2019-04-19 10:00:00
