CEO助理,东品西尚网络科技（北京）有限公司,0.5-1.5万/月,北京,1年经验,本科,招2人,04-29发布,五险一金|补充医疗保险|员工旅游|交通补贴|餐饮补贴|绩效奖金|年终奖金|弹性工作|补充公积金|定期体检
行政专员,东品西尚网络科技（北京）有限公司,4.5-5.5千/月,北京,2年经验,大专,招2人,04-29发布,五险一金|补充医疗保险|员工旅游|交通补贴|餐饮补贴|绩效奖金|年终奖金|弹性工作|补充公积金|定期体检
幼儿数学思维老师（教研）,北京睿逸培优教育科技有限公司,0.6-1.2万/月,北京-朝阳区,2年经验,大专,招3人,05-16发布,五险一金|年终奖金|绩效奖金|弹性工作|专业培训
大客户销售,北京万应云人工智能科技有限公司,0.6-1.2万/月,北京-朝阳区,无工作经验,本科,招6人,04-28发布,
Technical Artist,Unity大中华区,4-5万/月,上海-普陀区,8-9年经验,本科,招1人,05-16发布,五险一金|补充医疗保险|员工旅游|交通补贴|餐饮补贴|出国机会|股票期权|弹性工作
课程销售顾问,北京花香盛世国际体育文化发展有限公司,0.8-1万/月,北京-朝阳区,无工作经验,大专,招若干人,05-16发布,五险一金|员工旅游|年终奖金|股票期权|绩效奖金|专业培训|定期体检
课程销售顾问,北京花香盛世国际体育文化发展有限公司,0.8-1.6万/月,北京-朝阳区,无工作经验,大专,招10人,05-16发布,五险一金|员工旅游|年终奖金|股票期权|绩效奖金|专业培训|定期体检
销售助理,南昌黑鲨科技有限公司,5-8千/月,北京-海淀区,1年经验,本科,招1人,05-16发布,餐饮补贴|弹性工作|定期体检|通讯补贴|员工旅游|年终奖金|补充医疗保险|六险一金
幼儿数学思维老师/数学思维产品研发,北京睿逸培优教育科技有限公司,0.6-1.2万/月,北京-朝阳区,1年经验,大专,招6人,05-16发布,五险一金|年终奖金|绩效奖金|弹性工作|专业培训
广电事业部销售工程师,汇隆基业科技（北京）有限责任公司,1.5-2万/月,北京-石景山区,2年经验,中专,招2人,05-17发布,
项目顾问 无责底薪（4000起）,汇隆基业科技（北京）有限责任公司,1.5-2万/月,北京-石景山区,无工作经验,大专,招若干人,05-17发布,弹性工作|五险一金|绩效奖金|全勤奖|节日福利|专业培训|通讯补贴|加班补贴
