大数据开发工程师（初级）,北京恩典金鼎知行科技有限公司,1-2万/月,北京-海淀区,无工作经验,本科,招若干人,03-25发布,社保|住房公积金|薪资竞争力|卓越加薪|年终奖金|节日福利|职业发展|工作氛围好|工作环境好
大数据开发工程师（ETL）,北京恩典金鼎知行科技有限公司,1.5-2万/月,北京-海淀区,3-4年经验,本科,招若干人,03-25发布,社保|住房公积金|定期体检|薪资竞争力|卓越加薪
知识计算专家,浪潮软件集团,3-5万/月,北京,无工作经验,博士,招若干人,03-25发布,五险一金|专业培训|定期体检|绩效奖金|通讯补贴|年终奖金
大数据安全专家,浪潮软件集团,3-5万/月,济南-高新区,无工作经验,博士,招若干人,03-25发布,五险一金|专业培训|定期体检|绩效奖金|通讯补贴|年终奖金
大数据开发工程师,北京恩典金鼎知行科技有限公司,1.2-2万/月,北京-海淀区,5-7年经验,本科,招若干人,03-25发布,社保|住房公积金|定期体检|薪资竞争力|卓越加薪
高级测试工程师(职位编号：000883),北京清华同衡规划设计研究院有限公司,1.8-2万/月,北京,无工作经验,本科,招1人,03-23发布,
高级开发工程师(职位编号：000882),北京清华同衡规划设计研究院有限公司,2.5-3万/月,北京,5-7年经验,本科,招1人,03-23发布,
web前端开发工程师-AI研究院,北京神州泰岳软件股份有限公司,1-1.5万/月,北京-朝阳区,2年经验,本科,招2人,04-15发布,做五休二|周末双休|带薪年假|五险一金|绩效奖金|交通补贴
业务开发工程师,上海依图网络科技有限公司,1-2万/月,北京-海淀区,3-4年经验,本科,招16人,04-15发布,五险一金|年终奖金|餐饮补贴
后端开发工程师,奥成佳和（北京）软件开发有限公司,0.8-1万/月,北京-大兴区,1年经验,大专,招2人,04-15发布,五险一金|年终奖金
技术开发经理（肥易通项目）(职位编号：009186),中化农业,1.5-2万/月,北京-西城区,3-4年经验,本科,招2人,04-12发布,五险一金|补充医疗保险|通讯补贴|专业培训|定期体检|年终奖金|绩效奖金|交通补贴|餐饮补贴
