沈阳铸造研究所,辽宁,机械科学研究院,,,0,0
机械科学研究院哈尔滨焊接研究所,黑龙江,机械科学研究院,,,0,0
上海材料研究所,上海,上海市,,,0,0
郑州机械研究所,河南,机械科学研究院,,,0,0
武汉材料保护研究所,湖北,机械科学研究院,,,0,0
中国农业机械化科学研究院,北京,北京市,,,0,0
上海发电设备成套设计研究院,上海,上海市,,,0,0
上海内燃机研究所,上海,上海市,,,0,0
中国原子能科学研究院,北京,工业与信息化部,,,0,0
中国核动力研究设计院,四川,工业与信息化部,,,0,0
中国核电工程有限公司,北京,工业与信息化部,,,0,0
核工业理化工程研究院,天津,工业与信息化部,,,0,0
,,,,,0,0
上海核工程研究设计院,上海,工业与信息化部,,,0,0
核工业北京地质研究院,北京,工业与信息化部,,,0,0
核工业北京化工冶金研究院,北京,工业与信息化部,,,0,0
中国辐射防护研究院,山西,工业与信息化部,,,0,0
核工业西南物理研究院,四川,工业与信息化部,,,0,0
中国工程物理研究院,北京,中国工程物理研究院,,,0,0
中国航空研究院,北京,工业与信息化部,,,0,0
北京航空精密机械研究所,北京,工业与信息化部,,,0,0
中国航空研究院601所,辽宁,工业与信息化部,,,0,0
中国航空研究院603所,陕西,工业与信息化部,,,0,0
中国航空研究院606研究所,辽宁,工业与信息化部,,,0,0
中国航空研究院611所,四川,工业与信息化部,,,0,0
中国空空导弹研究院,河南,工业与信息化部,,,0,0
中国航空研究院六一三研究所,河南,工业与信息化部,,,0,0
中国航空研究院623所,陕西,工业与信息化部,,,0,0
中国航空研究院624所,四川,工业与信息化部,,,0,0
中国飞行试验研究院,陕西,工业与信息化部,,,0,0
中国航空研究院631所,陕西,工业与信息化部,,,0,0
北京航空材料研究院,北京,工业与信息化部,,,0,0
中国航空制造技术研究院,北京,工业与信息化部,,,0,0
,,,,,0,0
中国航空规划设计研究总院有限公司,北京,工业与信息化部,,,0,0
中国航发湖南动力机械研究所,湖南,工业与信息化部,,,0,0
中国航空研究院609研究所,江苏,工业与信息化部,,,0,0
中国航空工业空气动力研究院,黑龙江,工业与信息化部,,,0,0
中国航空研究院626所,辽宁,工业与信息化部,,,0,0
中国航空工业总公司第六二八研究所,北京,工业与信息化部,,,0,0
北京长城计量测试技术研究所,北京,工业与信息化部,,,0,0
中国航空研究院618所,陕西,工业与信息化部,,,0,0
中国航空研究院640所,上海,工业与信息化部,,,0,0
中国航空研究院602研究所,江西,工业与信息化部,,,0,0
中国航空研究院610所,湖北,工业与信息化部,,,0,0
华北计算机系统工程研究所,北京,工业与信息化部,,,0,0
华北计算技术研究所,北京,中国电子科技集团公司,,,0,0
北京真空电子技术研究所,北京,中国电子科技集团公司,,,0,0
河北半导体研究所,河北,中国电子科技集团公司,,,0,0
南京电子技术研究所,江苏,信息产业部,,,0,0
中国电波传播研究所,河南,中国电子科技集团公司,,,0,0
南京电子器件研究所,江苏,信息产业部,,,0,0
西南通信研究所(30所),四川,中国电子科技集团公司,,,0,0
华东计算技术研究所,上海,信息产业部,,,0,0
,,,,,0,0
石家庄通信测控技术研究所,河北,中国电子科技集团公司,,,0,0
华北光电技术研究所,北京,中国电子科技集团公司,,,0,0
西安近代化学研究所(204所),陕西,工业与信息化部,,,0,0
内蒙古金属材料研究所(52所),内蒙古,工业与信息化部,,,0,0
西安应用光学研究所(205所),陕西,工业与信息化部,,,0,0
昆明物理研究所(211所),云南,工业与信息化部,,,0,0
西南技术物理研究所(209所),四川,工业与信息化部,,,0,0
北方自动控制技术研究所,山西,工业与信息化部,,,0,0
中国北方车辆研究所,北京,工业与信息化部,,,0,0
西安机电信息技术研究所(212所),陕西,工业与信息化部,,,0,0
陕西应用物理化学研究所,陕西,工业与信息化部,,,0,0
西北机电工程研究所(202所),陕西,工业与信息化部,,,0,0
西安现代控制技术研究所,陕西,工业与信息化部,,,0,0
西安电子工程研究所（206所）,陕西,工业与信息化部,,,0,0
西南自动化研究所,四川,工业与信息化部,,,0,0
山东非金属材料研究所,山东,工业与信息化部,,,0,0
中国运载火箭技术研究院,北京,工业与信息化部,,,0,0
中国航天科工集团第二研究院,北京,工业与信息化部,,,0,0
中国航天系统科学与工程研究院,北京,工业与信息化部,,,0,0
西安航天科技工业总公司16所,陕西,工业与信息化部,,,0,0
,,,,,0,0
中国航天科工集团第三研究院,北京,工业与信息化部,,,0,0
航天科工集团三院8357所,天津,工业与信息化部,,,0,0
航天科工集团三院8358所,天津,工业与信息化部,,,0,0
航天动力技术研究院,陕西,工业与信息化部,,,0,0
中国航天科技集团公司第四研究院第四十二所,湖北,工业与信息化部,,,0,0
中国空间技术研究院(航天五院),北京,工业与信息化部,,,0,0
中国航天科技集团公司第五研究院西安分院,陕西,工业与信息化部,,,0,0
中国空间技术研究院510所,甘肃,工业与信息化部,,,0,0
西安微电子技术研究所（航天771所）,陕西,工业与信息化部,,,0,0
中国航天科技集团公司第十一研究院,北京,工业与信息化部,,,0,0
中国航天科技集团公司六院十一所,陕西,工业与信息化部,,,0,0
上海航天技术研究院(航天八院),上海,工业与信息化部,,,0,0
中国航天科工集团第十研究院,贵州,工业与信息化部,,,0,0
煤炭科学研究总院,北京,煤炭科学研究总院,,,0,0
中国石油勘探开发研究院,北京,中国石油天然气集团公司,,,0,0
北京化工研究院,北京,中国石油化工集团公司,,,0,0
上海化工研究院,上海,上海市,,,0,0
沈阳化工研究院,辽宁,转制科研单位,,,0,0
北京橡胶工业研究设计院,北京,北京市,,,0,0
天华化工机械及自动化研究设计院,甘肃,甘肃省,,,0,0
,,,,,0,0
轻工业环境保护研究所,北京,北京市,,,0,0
中国日用化学工业研究院,山西,转制科研单位,,,0,0
中国食品发酵工业研究院,北京,北京市,,,0,0
中国制浆造纸研究院有限公司,北京,北京市,,,0,0
中国铁道科学研究院,北京,中国铁路总公司,,,0,0
上海船舶运输科学研究所,上海,交通运输部,,,0,0
交通运输部公路科学研究所,北京,交通运输部,,,0,0
电信科学技术研究院,北京,工业与信息化部,,,0,0
电信科学技术第一研究所(上海),上海,信息产业部,,,0,0
电信科学技术第四研究所(西安),陕西,信息产业部,,,0,0
电信科学技术第五研究所(成都),四川,信息产业部,,,0,0
武汉邮电科学研究院,湖北,信息产业部,,,0,0
中国艺术研究院,北京,文化和旅游部,,,0,0
中国电影艺术研究中心,北京,国家电影局,,,0,0
中国疾病预防控制中心,北京,国家卫生健康委员会,,,0,0
中国中医科学院,北京,国家中医药管理局,,,0,0
中国食品药品检定研究院,北京,国家市场监督管理总局,,,0,0
北京生物制品研究所,北京,中国医药集团总公司,,,0,0
上海生物制品研究所,上海,中国生物制品总公司,,,0,0
武汉生物制品研究所,湖北,中国生物制品总公司,,,0,0
,,,,,0,0
兰州生物制品研究所,甘肃,中国生物制品总公司,,,0,0
中日友好临床医学研究所,北京,国家卫生健康委员会,,,0,0
长春生物制品研究所,吉林,中国生物制品总公司,,,0,0
卫生部北京老年医学研究所,北京,国家卫生健康委员会,,,0,0
国家体育总局体育科学研究所,北京,国家体育总局,,,0,0
中国建筑材料科学研究总院,北京,北京市,,,0,0
中国气象科学研究院,北京,中国气象局,,,0,0
国家海洋局第一海洋研究所,山东,国家海洋局,,,0,0
国家海洋局第二海洋研究所,浙江,国家海洋局,,,0,0
国家海洋局第三海洋研究所,福建,国家海洋局,,,0,0
国家海洋环境预报中心,北京,自然资源部,,,0,0
国家海洋技术中心,天津,自然资源部,,,0,0
中国地震局地球物理研究所,北京,中国地震局,,,0,0
中国地震局地质研究所,北京,中国地震局,,,0,0
中国地震局兰州地震研究所,甘肃,中国地震局,,,0,0
中国地震局地震研究所,湖北,中国地震局,,,0,0
中国地震局地震预测研究所,北京,中国地震局,,,0,0
中国地震局工程力学研究所,黑龙江,中国地震局,,,0,0
中国地震局地壳应力研究所,北京,中国地震局,,,0,0
中国计量科学研究院,北京,国家市场监督管理总局,,,0,0
,,,,,0,0
中国医药工业研究总院,上海,转制科研单位,,,0,0
中国测绘科学研究院,北京,自然资源部,,,0,0
中国舰船研究院,北京,工业与信息化部,,,0,0
武汉数字工程研究所,湖北,工业与信息化部,,,0,0
中国舰船研究设计中心(701所),湖北,工业与信息化部,,,0,0
杭州应用声学研究所,浙江,工业与信息化部,,,0,0
中国船舶科学研究中心,江苏,工业与信息化部,,,0,0
中国船舶及海洋工程设计研究院,上海,工业与信息化部,,,0,0
上海船舶设备研究所,上海,工业与信息化部,,,0,0
上海船用柴油机研究所,上海,工业与信息化部,,,0,0
哈尔滨船舶锅炉涡轮机研究所,黑龙江,工业与信息化部,,,0,0
江苏自动化研究所,江苏,工业与信息化部,,,0,0
天津航海仪器研究所,天津,工业与信息化部,,,0,0
西安精密机械研究所,陕西,工业与信息化部,,,0,0
郑州机电工程研究所,河南,工业与信息化部,,,0,0
洛阳船舶材料研究所,河南,工业与信息化部,,,0,0
武汉船用电力推进装置研究所,湖北,工业与信息化部,,,0,0
华中光电技术研究所,湖北,工业与信息化部,,,0,0
武汉船舶通信研究所,湖北,工业与信息化部,,,0,0
武汉第二船舶设计研究所,湖北,工业与信息化部,,,0,0
,,,,,0,0
上海船舶电子设备研究所,上海,工业与信息化部,,,0,0
大连测控技术研究所,辽宁,工业与信息化部,,,0,0
邯郸净化设备研究所,河北,工业与信息化部,,,0,0
中国石油化工股份有限公司石油化工科学研究院,北京,中国石油化工集团公司,,,0,0
昆明贵金属研究所,云南,转制科研单位,,,0,0
北京矿冶研究总院,北京,北京市,,,0,0
北京有色金属研究总院,北京,北京市,,,0,0
长沙矿山研究院,湖南,转制科研单位,,,0,0
郑州烟草研究院,河南,国家烟草专卖局,,,0,0
北京市劳动保护科学研究所,北京,北京市,,,0,0
北京市环境保护科学研究院,北京,北京市,,,0,0
北京市心肺血管疾病研究所,北京,北京市,,,0,0
北京市市政工程研究院,北京,北京市,,,0,0
北京市结核病胸部肿瘤研究所,北京,北京市,,,0,0
北京市创伤骨科研究所,北京,北京市,,,0,0
首都儿科研究所,北京,北京市,,,0,0
山西省中医药研究院,山西,山西省,,,0,0
黑龙江省中医药科学院,黑龙江,黑龙江省,,,0,0
黑龙江省社会科学院,黑龙江,黑龙江省,,,0,0
黑龙江省科学院,黑龙江,黑龙江省,,,0,0
,,,,,0,0
上海市计算技术研究所,上海,上海市,,,0,0
上海国际问题研究院,上海,上海市,,,0,0
上海社会科学院,上海,上海市,,,0,0
江苏省中国科学院植物研究所,江苏,江苏省,,,0,0
江苏省血吸虫病防治研究所,江苏,江苏省,,,0,0
浙江省医学科学院,浙江,浙江省,,,0,0
湖北省社会科学院,湖北,湖北省,,,0,0
广东省社会科学院,广东,广东省,,,0,0
广东省心血管病研究所,广东,广东省,,,0,0
四川省社会科学院,四川,四川省,,,0,0
中共北京市委党校,北京,北京市,,,0,0
中共辽宁省委党校,辽宁,辽宁省,,,0,0
中共吉林省委党校(吉林省行政学院),吉林,吉林省,,,0,0
中共黑龙江省委党校,黑龙江,黑龙江省,,,0,0
中共上海市委党校,上海,上海市,,,0,0
中共江苏省委党校,江苏,江苏省,,,0,0
中共浙江省委党校,浙江,浙江省,,,0,0
中共山东省委党校,山东,山东省,,,0,0
中共湖北省委党校,湖北,湖北省,,,0,0
中共湖南省委党校,湖南,湖南省,,,0,0
,,,,,0,0
中共广东省委党校,广东,广东省,,,0,0
中共重庆市委党校,重庆,重庆市,,,0,0
中共四川省委党校,四川,四川省,,,0,0
中共陕西省委党校,陕西,陕西省,,,0,0
中国人民解放军海军陆战学院,广东,解放军,,,0,0
空军空降兵学院,广西,解放军,,,0,0
国防大学,北京,解放军,,,0,0
国防科技大学,湖南,解放军,985,211,1,0
陆军指挥学院,江苏,解放军,,,0,0
陆军工程大学,江苏,解放军,,,0,0
陆军步兵学院,江西,解放军,,,0,0
陆军装甲兵学院,北京,解放军,,,0,0
陆军炮兵防空兵学院,安徽,解放军,,,0,0
陆军航空兵学院,北京,解放军,,,0,0
陆军特种作战学院,广西,解放军,,,0,0
陆军防化学院,北京,解放军,,,0,0
陆军军医大学,重庆,解放军,,,0,0
陆军军事交通学院,天津,解放军,,,0,0
陆军勤务学院,重庆,解放军,,,0,0
海军指挥学院,江苏,解放军,,,0,0
,,,,,0,0
海军工程大学,湖北,解放军,,,0,0
海军大连舰艇学院,辽宁,解放军,,,0,0
海军潜艇学院,山东,解放军,,,0,0
海军航空大学,山东,解放军,,,0,0
海军军医大学,上海,解放军,,211,1,0
海军勤务学院,天津,解放军,,,0,0
空军指挥学院,北京,解放军,,,0,0
空军工程大学,陕西,解放军,,,0,0
空军航空大学,吉林,解放军,,,0,0
空军预警学院,湖北,解放军,,,0,0
空军军医大学,陕西,解放军,,211,1,0
空军勤务学院,江苏,解放军,,,0,0
火箭军指挥学院,湖北,解放军,,,0,0
火箭军工程大学,陕西,解放军,,,0,0
航天工程大学,北京,解放军,,,0,0
信息工程大学,河南,解放军,,,0,0
武警指挥学院,天津,解放军,,,0,0
武警工程大学,陕西,解放军,,,0,0
武警后勤学院,天津,解放军,,,0,0
军事科学院,北京,解放军,,,0,0
,,,,,0,0
解放军医学院,北京,解放军,,,0,0
西北核技术研究所,陕西,解放军,,,0,0
